"Number","Start Time","End Time","Duration","Symbol Duration","TTS Symbol Duration","TTS Speed Closest","Speaker","Text"
"2100","02:00:41,660","02:00:46,783","5.123","0.109","0.10302645502645504","1.1","female","I think it's a great mission, and I'm doing it."
"2101","02:00:47,145","02:00:50,326","3.181","0.07068888888888888","0.06755555555555556","1.7","female","And now I think, oh, what would have happened"
"2102","02:00:50,350","02:00:56,338","5.988","0.1108888888888889","0.10302645502645504","1.1","female","if there was no war, if I had a billion, if, if, if..."
"2103","02:00:56,363","02:01:01,099","4.736","0.06487671232876711","0.06425396825396826","1.8","female","If my grandmother had a mustache and a beard, she would be a grandfather."
"2104","02:01:02,823","02:01:03,823","1.0","0.1","0.09532275132275132","1.2","female","Thank you."
"2105","02:01:07,196","02:01:12,887","5.691","0.07488157894736842","0.07144973544973544","1.6","female","Good evening, Mr. Mykola, my name is Roman. You mentioned democratic values."
"2106","02:01:12,975","02:01:15,994","3.019","0.037271604938271606","0.0452063492063492","2.5","female","Actually, this is what distinguishes us  from Russians, what we are fighting for."
"2107","02:01:16,400","02:01:19,748","3.348","0.05488524590163934","0.054603174603174605","2.1","female","And I want to ask you about freedom of speech during the war."
"2108","02:01:19,772","02:01:26,588","6.816","0.1065","0.10302645502645504","1.1","female","What should it be like? Who should determine its limits, if any?"
"2109","02:01:26,612","02:01:29,928","3.316","0.13263999999999998","0.13104761904761905","0.9","female","And where should we stop?"
"2110","02:01:29,953","02:01:34,148","4.195","0.10231707317073171","0.09532275132275132","1.2","female","That is, can we, as media, as mass media,"
"2111","02:01:34,172","02:01:38,295","4.123","0.06063235294117647","0.057227513227513224","2.0","female","inform society, for example, about our losses, what they really are?"
"2112","02:01:41,880","02:01:46,268","4.388","0.12188888888888888","0.1131005291005291","1.0","female","There is no answer to your question,"
"2113","02:01:46,292","02:01:49,645","3.353","0.05158461538461539","0.05147089947089947","2.2","female","it does not exist in nature. There is no answer to this question."
"2114","02:01:49,670","02:01:57,081","7.411","0.1950263157894737","0.1903915343915344","0.6","female","I have this rather provocative idea..."
"2115","02:01:58,486","02:02:02,685","4.199","0.13996666666666666","0.13104761904761905","0.9","female","I was just asked this question"
"2116","02:02:02,709","02:02:09,508","6.799","0.10792063492063493","0.10302645502645504","1.1","female","when the greatest chief of the BBC came to Kyiv many years ago."
"2117","02:02:09,532","02:02:14,057","4.525","0.07938596491228071","0.07559788359788361","1.5","female","We were sitting in a restaurant and this is always asked."
"2118","02:02:18,849","02:02:26,788","7.939","0.21456756756756756","0.1903915343915344","0.6","female","On June 3, 1944, you are a journalist"
"2119","02:02:26,812","02:02:34,895","8.083","0.09622619047619048","0.09532275132275132","1.2","female","and you find out that there will be an Anglo-American, Canadian landing in Normandy."
"2120","02:02:38,133","02:02:40,868","2.735","0.1094","0.10302645502645504","1.1","female","And you are a journalist,"
"2121","02:02:40,892","02:02:45,577","4.685","0.07940677966101695","0.07559788359788361","1.5","female","you cannot hide information and you have to write about it."
"2122","02:02:45,626","02:02:49,988","4.362","0.05592307692307692","0.054603174603174605","2.1","female","Today, on the 3rd, you wrote about it, tomorrow Hitler will find out about it,"
"2123","02:02:50,012","02:02:51,617","1.605","0.03028301886792453","0.0452063492063492","2.5","female","and the day after tomorrow all these people will die."
"2124","02:02:53,562","02:02:55,242","1.68","0.07636363636363636","0.07559788359788361","1.5","female","What are your actions?"
"2125","02:02:56,080","02:03:01,089","5.009","0.078265625","0.07559788359788361","1.5","female","There's a nice positive story, you'll laugh because it's absurd,"
"2126","02:03:01,113","02:03:03,943","2.83","0.0628888888888889","0.060783068783068786","1.9","female","but it's the only thing the BBC came up with."
"2127","02:03:05,007","02:03:07,988","2.981","0.24841666666666665","0.23602116402116402","0.5","female","That I write"
"2128","02:03:08,012","02:03:15,864","7.852","0.09347619047619048","0.08321693121693122","1.3","female","and describe information beautifully, and you, the editor, do not put it on the air."
"2129","02:03:17,720","02:03:21,254","3.534","0.056999999999999995","0.054603174603174605","2.1","female","I did my job as a journalist,  and you did yours as an editor."
"2130","02:03:21,429","02:03:24,668","3.239","0.06350980392156863","0.060783068783068786","1.9","female","It goes without saying that this is not a solution."
"2131","02:03:24,692","02:03:29,770","5.078","0.0860677966101695","0.08321693121693122","1.3","female","But it is also clear that humanity does not have an answer."
"2132","02:03:29,945","02:03:33,337","3.392","0.06523076923076923","0.06425396825396826","1.8","female","There are questions to which humanity has no answer."
"2133","02:03:33,572","02:03:38,148","4.576","0.08171428571428571","0.07559788359788361","1.5","female","When and where should be the limit of freedom of speech?"
"2134","02:03:38,172","02:03:41,402","3.23","0.14681818181818182","0.1423068783068783","0.8","female","By groping, like this."
"2135","02:03:41,557","02:03:43,659","2.102","0.0538974358974359","0.05147089947089947","2.2","female","Self-regulation at the editorial level?"
"2136","02:03:43,700","02:03:46,428","2.728","0.08525","0.08321693121693122","1.3","female","There can be no self-regulation."
"2137","02:03:46,452","02:03:50,017","3.565","0.05844262295081967","0.057227513227513224","2.0","female","There are journalists in Ukraine, but there is no journalism."
"2138","02:03:50,732","02:03:55,588","4.856","0.1428235294117647","0.1423068783068783","0.8","female","Because this is the main question."
"2139","02:03:55,612","02:04:03,005","7.393","0.09601298701298701","0.09532275132275132","1.2","female","You know, the principles of the workshop are what civil society is all about."
"2140","02:04:03,525","02:04:06,668","3.143","0.13095833333333332","0.1131005291005291","1.0","female","If we don't tell doctors"
"2141","02:04:06,693","02:04:08,144","1.451","0.05003448275862069","0.049439153439153435","2.3","female","that they are treating badly,"
"2142","02:04:08,176","02:04:13,631","5.455","0.09741071428571428","0.09532275132275132","1.2","female","the doctors will say among themselves that it's not our."
"2143","02:04:13,655","02:04:17,091","3.436","0.10412121212121211","0.10302645502645504","1.1","female","He violates ethics, so we decide."
"2144","02:04:17,392","02:04:20,429","3.037","0.1168076923076923","0.1131005291005291","1.0","female","Lawyers say it's not ours,"
"2145","02:04:20,453","02:04:26,595","6.142","0.06331958762886598","0.060783068783068786","1.9","female","engineers say it's not ours, journalists say, no, no, it's not a journalist, it's something else."
"2146","02:04:27,770","02:04:35,076","7.306","0.09366666666666666","0.08321693121693122","1.3","female","And then civil society emerges, a society consisting of different communities."
"2147","02:04:35,536","02:04:37,708","2.172","0.03744827586206897","0.0452063492063492","2.5","female","Well, in addition to citizens, there are also communities."
"2148","02:04:37,732","02:04:44,601","6.869","0.08081176470588235","0.07559788359788361","1.5","female","Philatelists say that he collects fake stamps, he collects the wrong ones. And so on."
"2149","02:04:44,800","02:04:46,914","2.114","0.04697777777777778","0.0452063492063492","2.5","female","Without self-regulation, nothing will happen,"
"2150","02:04:46,938","02:04:53,149","6.211","0.08066233766233767","0.07559788359788361","1.5","female","and we cannot have self-regulation. I did this in the 90s, as it is called..."
"2151","02:04:53,380","02:04:56,588","3.208","0.06973913043478261","0.06755555555555556","1.7","female","we created a commission on journalistic ethics"
"2152","02:04:56,612","02:05:07,200","10.588","0.1393157894736842","0.13104761904761905","0.9","female","with the late Mostovyi. And with Krivenko how many times we... this Ukraine."
"2153","02:05:07,621","02:05:13,452","5.831","0.08834848484848486","0.08321693121693122","1.3","female","Western colleagues gave us money  to explain journalism to judges."
"2154","02:05:13,746","02:05:17,868","4.122","0.08244","0.07559788359788361","1.5","female","To explain to journalists how and where the trial."
"2155","02:05:17,892","02:05:22,714","4.822","0.10959090909090909","0.10302645502645504","1.1","female","With prosecutors, with governors, oh my God."
"2156","02:05:23,429","02:05:28,388","4.959","0.0812950819672131","0.07559788359788361","1.5","female","There's nothing. At the moment when self-organization begins,"
"2157","02:05:28,412","02:05:35,032","6.62","0.09068493150684932","0.08321693121693122","1.3","female","when journalists suddenly say among themselves, this is not a journalist."
"2158","02:05:35,600","02:05:38,308","2.708","0.09026666666666668","0.08321693121693122","1.3","female","It's not the Minister decision"
"2159","02:05:38,332","02:05:42,668","4.336","0.06670769230769232","0.06425396825396826","1.8","female","and not a policeman's, but we decided somewhere gathered and said"
"2160","02:05:42,692","02:05:46,092","3.4","0.053968253968253964","0.05147089947089947","2.2","female","that this is not a journalist. At that moment everything began."
"2161","02:05:46,116","02:05:50,988","4.872","0.06327272727272727","0.060783068783068786","1.9","female","Just as doctors say this is a bad doctor, we do not take him to our workshop,"
"2162","02:05:51,012","02:05:55,182","4.17","0.06836065573770492","0.06755555555555556","1.7","female","he does not know how to treat people. And so on and so forth."
"2163","02:05:55,262","02:05:59,188","3.926","0.07010714285714285","0.06755555555555556","1.7","female","It turns out that for more than 30 years of independence"
"2164","02:05:59,212","02:06:01,690","2.478","0.051625000000000004","0.05147089947089947","2.2","female","in Ukraine journalistic workshop has not formed."
"2165","02:06:03,960","02:06:08,268","4.308","0.09573333333333332","0.09532275132275132","1.2","female","I think you know the answer to that question."
"2166","02:06:08,292","02:06:12,309","4.017","0.07579245283018869","0.07559788359788361","1.5","female","It is obvious, but I would give another example here."
"2167","02:06:13,437","02:06:22,188","8.751","0.17501999999999998","0.16228571428571428","0.7","female","In 1776, America became a supposedly free country,"
"2168","02:06:22,212","02:06:24,948","2.736","0.05583673469387756","0.054603174603174605","2.1","female","then they adopted a constitution where that says,"
"2169","02:06:24,972","02:06:33,228","8.256","0.12322388059701493","0.1131005291005291","1.0","female","all people are born free and have the right to fight for happiness."
"2170","02:06:35,353","02:06:46,041","10.688","0.1571764705882353","0.1423068783068783","0.8","female","About 100 years passed when they  said that blacks were also people."
"2171","02:06:48,453","02:06:52,977","4.524","0.06652941176470588","0.06425396825396826","1.8","female","And then another 120 years passed  and a black president was elected"
"2172","02:06:54,659","02:07:02,498","7.839","0.09332142857142858","0.08321693121693122","1.3","female","Therefore, it takes about 200 years for something to change. And 30 is just nothing."
"2173","02:07:02,562","02:07:06,028","3.466","0.07073469387755102","0.06755555555555556","1.7","female","Good evening, my name is Anna and I am a student."
"2174","02:07:06,052","02:07:14,752","8.7","0.087","0.08321693121693122","1.3","female","I heard what you said, the Russian language, it will be, and as if there is no point in fighting it."
